word_count,avg_sentence_length,punctuation_count,cap_word_count,title_words_count,review_rating,word2vec_prob,helpfulness_rate
266,12.27272727,2,17,3,5,0.568313245,0.833333333
20,7,0,0,2,5,0.571833233,0.4
98,9.8,0,4,6,3,0.572258862,0.4
488,30.625,0,9,6,5,0.5757217,0.888888889
654,13.18,3,34,15,5,0.57337808,0.909090909
190,15.83333333,0,8,6,3,0.570324302,0.4
99,99,0,5,10,5,0.560939196,0.4
120,15.375,2,4,9,5,0.570032322,0.8
74,12.5,0,3,6,2,0.571372757,0.352941176
235,15.1875,1,2,4,5,0.578804835,0.8
337,13.5,0,11,5,5,0.578654423,1
57,9.5,3,3,3,1,0.572235477,0.529411765
63,21.33333333,0,0,4,1,0.577531299,0.5
13,6.5,0,2,4,5,0.559587945,0.8
170,21.375,0,4,6,5,0.582456807,1
289,58.4,0,43,4,5,0.574873792,0.8
308,19.4375,2,1,5,5,0.576388028,1
37,7.4,0,2,8,5,0.569402005,0.6
122,12.3,0,2,7,5,0.578682915,0.8
231,14.6875,2,1,8,5,0.576787816,1
643,21,2,9,5,4,0.576382087,0.4
105,6.823529412,7,1,7,4,0.57129155,1
87,21.75,0,6,4,2,0.57643199,0.5
145,16.11111111,7,13,4,5,0.570399187,1
101,14.42857143,2,3,4,5,0.576236547,1
318,24.69230769,1,3,4,4,0.577180466,0.888888889
183,30.66666667,1,16,5,5,0.575142279,1
317,13.29166667,0,22,11,5,0.571648408,0.888888889
34,8.5,0,2,5,3,0.563848901,0.684210526
373,19,2,8,9,4,0.578766311,0.875
50,50,0,1,8,5,0.569673086,0.8
54,13.5,0,7,1,5,0.571643134,0.833333333
455,21.71428571,6,4,6,5,0.577824656,0.936708861
67,16.75,2,4,7,4,0.577300815,1
72,12,0,4,4,5,0.572474855,0.923076923
27,13.5,0,0,2,3,0.574149902,0.166666667
62,10.83333333,3,12,2,1,0.566313417,0
183,20.55555556,1,7,4,5,0.575419104,0.84
23,5.2,6,0,3,4,0.574859322,0.833333333
191,14.92307692,2,2,3,5,0.57776855,1
93,12.25,4,3,3,1,0.569943969,0.75
40,13.33333333,0,0,3,5,0.575603124,0.6
70,14,0,1,4,5,0.571667209,0.714285714
137,13.7,1,5,11,5,0.575714592,0.8
805,16.57142857,2,22,8,5,0.575156384,1
64,13,1,8,5,1,0.572064549,0.2
82,11.85714286,2,3,8,5,0.572679814,0.8
116,13,5,1,13,5,0.573637856,0.5
32,16,0,0,3,5,0.567116861,0.2
196,12.5625,3,10,6,5,0.577599248,0.933333333
151,12.58333333,0,0,3,1,0.57680304,0.4
257,20.15384615,2,11,12,4,0.577530037,0.555555556
247,20.58333333,3,19,6,4,0.576759464,0.8
286,15.31578947,2,10,4,5,0.575814125,0.666666667
339,12.81481481,4,7,8,5,0.578259373,0.8
79,13.16666667,0,0,2,4,0.57948201,0.777777778
58,8.571428571,0,1,2,5,0.58042689,0.333333333
111,8.769230769,0,2,5,1,0.583222667,0.375
81,11.57142857,3,2,4,5,0.576450416,0.75
38,8.2,0,3,3,2,0.572178832,0.533333333
52,17.33333333,0,2,4,1,0.576887332,0.631578947
321,24.69230769,0,6,2,1,0.577286206,0.541666667
203,18.54545455,0,5,7,1,0.577299752,0.388888889
327,20.875,2,11,6,4,0.578735125,0.75
139,15.44444444,0,6,5,4,0.578447049,0.692307692
544,16.14705882,2,23,8,5,0.57794309,0.948717949
65,16.5,1,3,5,1,0.573333606,0.428571429
170,13.38461538,0,4,9,4,0.580351892,1
113,9.5,0,4,8,5,0.581228916,0.885714286
195,17.81818182,0,0,4,4,0.583338626,0.882352941
445,15.51724138,1,12,6,5,0.576571271,0.75
112,11,0,5,9,5,0.574919489,0.625
123,13.88888889,0,10,7,3,0.571661008,0.4
186,18.6,1,4,2,1,0.572301853,0.625
718,15.08333333,0,21,7,2,0.579128665,0.80952381
163,33.4,0,12,3,5,0.578533111,0.6
250,16.93333333,0,9,3,5,0.579834495,0.935779817
59,12,0,4,2,1,0.572476597,0.555555556
402,19.28571429,0,14,1,4,0.577526232,0.875
103,17.5,0,6,5,5,0.581049106,0.714285714
79,20,0,1,3,5,0.582723892,0.2
381,24.0625,0,5,17,5,0.57629575,0.833333333
1093,23.40425532,0,23,9,5,0.580304671,0.714285714
313,21,0,12,7,3,0.571976963,0.869565217
181,12.53333333,2,12,9,4,0.577986266,0.875
312,19.6875,1,6,3,4,0.577610292,0.3
59,15.25,0,2,4,1,0.568543273,0.074074074
72,10.42857143,0,3,6,5,0.576098371,0.8
333,13.52,2,11,4,2,0.573739791,0.153846154
28,9.333333333,0,7,9,1,0.564592538,0
360,24.13333333,2,3,3,5,0.5833104,0.916666667
216,16.69230769,0,2,6,5,0.580713672,1
75,10.85714286,0,3,4,5,0.577767262,0.833333333
149,16.88888889,1,7,5,4,0.575166773,0.909090909
169,15.54545455,1,5,2,2,0.572611199,0.8
330,21,1,8,10,4,0.579999982,1
238,18.53846154,1,9,3,5,0.579890635,0.8
120,10,0,10,1,2,0.564841068,0.2
850,16.53846154,0,8,4,1,0.578472419,0.181818182
157,14.27272727,0,10,1,1,0.574621888,0.846153846
198,22.22222222,0,3,5,3,0.574140933,0.6
112,22.4,0,1,4,3,0.577386804,0.285714286
37,18.5,0,1,2,1,0.573459556,0
131,21.83333333,0,9,1,3,0.566925415,0.083333333
162,12.69230769,0,5,3,2,0.574314006,0.3
193,14.07142857,0,14,5,1,0.572305003,0.666666667
486,28.70588235,1,5,3,5,0.5831674,1
695,21.27272727,4,36,6,5,0.576055067,0.769230769
41,14,0,1,3,2,0.579444135,0.857142857
92,11.625,2,9,7,1,0.570422017,0.714285714
294,18.4375,1,9,5,5,0.578038743,0.5
19,19,0,0,6,2,0.580260011,0.0625
264,27.1,3,15,8,5,0.579144059,0.888888889
159,17.77777778,0,3,3,5,0.580243039,0.666666667
138,12.54545455,0,5,2,5,0.576821271,0.5
166,33.2,0,7,8,5,0.575884043,1
50,12.5,0,0,2,5,0.580185929,1
161,14.63636364,3,5,3,5,0.574871275,0.8
140,15.77777778,0,13,7,1,0.573650469,0.863636364
59,15,1,3,5,5,0.579976352,1
149,19,0,14,7,3,0.573995884,0.166666667
26,8.666666667,0,1,1,1,0.564022376,0.066666667
43,10.75,1,2,6,4,0.576003443,0.333333333
217,21.8,0,5,5,5,0.578604201,1
338,18.88888889,0,8,8,5,0.579849767,1
204,15.84615385,1,17,9,1,0.57004199,0.833333333
89,14.83333333,0,3,8,1,0.573639351,0.833333333
344,17.65,0,2,6,4,0.577099964,0.333333333
153,25.66666667,0,2,2,5,0.582752628,0.888888889
391,19.85,0,5,1,5,0.57784406,0.916666667
156,16,1,12,2,1,0.575582304,0.861111111
137,11.41666667,1,1,6,1,0.571819884,0.8
69,11,3,5,6,1,0.571204976,0
96,16,1,1,9,5,0.576795132,1
485,18.03703704,0,6,5,5,0.580980971,0.888888889
183,20.77777778,1,1,2,5,0.574509871,0.6
239,21.90909091,1,11,4,1,0.574170063,0.85106383
60,12,0,5,3,1,0.570094282,0.888888889
271,34.125,1,22,5,5,0.578695522,0.909090909
101,17,0,1,9,1,0.570703904,0.666666667
83,16.6,2,3,4,5,0.568922751,1
60,15,0,5,3,1,0.572320331,0.375
13,3.25,0,1,2,5,0.563822546,0
281,17.625,1,3,5,1,0.574142099,0.625
161,13.66666667,0,8,5,5,0.569636032,0.909090909
87,12.57142857,0,3,5,3,0.576031529,0.6
74,12.33333333,0,74,4,2,0.539676457,0.1
64,12.8,0,4,5,1,0.568295997,0
257,13.68421053,1,2,2,1,0.578849339,0.1
76,9.5,2,2,6,5,0.575502939,0.666666667
606,19.03125,0,21,9,2,0.574434052,0.5
350,22.25,0,1,6,4,0.576871317,0.833333333
170,14.41666667,0,4,5,2,0.574581199,0.777777778
102,11.33333333,1,7,1,2,0.565865398,0.5
227,21.09090909,4,6,6,3,0.575485305,0.75
116,10.90909091,0,8,7,5,0.570015623,1
162,18.33333333,0,0,4,3,0.577044664,0.666666667
1074,27.92307692,1,21,12,3,0.579063313,0.878787879
39,5.857142857,0,0,1,1,0.574522503,0
122,9.692307692,0,5,10,1,0.56844018,0.285714286
45,9,12,4,6,1,0.574618828,0.2
485,18.25925926,0,7,2,5,0.577439699,0.5
471,19.875,2,15,8,5,0.575316497,1
40,10,0,2,9,1,0.56463366,0.166666667
20,10.5,3,0,4,5,0.574267355,0.2
59,19.66666667,1,7,4,1,0.565756098,0.266666667
54,9,0,2,1,1,0.562594216,0.1875
160,14.72727273,0,6,4,5,0.574169704,0.6
71,17.75,0,0,8,5,0.582050096,0.5
403,12.60606061,8,9,7,1,0.574192986,0.263157895
462,15.83333333,12,10,2,4,0.575518782,0.714285714
182,14.46153846,3,3,9,5,0.577912149,0.888888889
218,20,0,2,12,4,0.577502109,0.714285714
206,15.84615385,7,12,4,1,0.570808093,0.153846154
363,21.52941176,2,0,9,5,0.579444683,0.678571429
149,13.54545455,0,3,9,4,0.579054896,0.625
55,13.75,0,3,3,2,0.566357138,0
120,10.90909091,0,3,1,2,0.572554068,0.25
290,29.2,0,0,5,4,0.582649761,0.882352941
31,10.33333333,0,0,1,5,0.582864324,0.166666667
492,19.8,0,5,8,5,0.578981985,0.8
376,15.12,2,6,5,5,0.580296875,0.666666667
468,21.54545455,0,9,10,4,0.580922231,0.5
320,23.07142857,2,18,8,4,0.575917609,1
88,12.85714286,0,2,3,1,0.573647634,0.384615385
131,14.77777778,1,0,5,4,0.575925438,0.5
338,15.45454545,0,1,4,2,0.579874591,0.5
231,12,0,7,7,4,0.576408968,0.6
265,17.86666667,0,5,4,5,0.576628751,0.857142857
102,17.16666667,0,3,2,2,0.570005319,0.454545455
282,14.4,5,6,4,4,0.576435786,0.285714286
723,26.07142857,7,71,11,1,0.572438029,0.388888889
203,20.7,1,5,1,3,0.574242381,0.5
366,13.10714286,5,9,2,4,0.57407535,0.5
216,19.63636364,0,4,2,4,0.57701301,0.893617021
24,8.333333333,5,1,1,1,0.574353406,0.090909091
102,12,0,8,6,4,0.574852094,0.555555556
110,18.66666667,0,4,3,5,0.571254131,0.857142857
42,10.5,0,0,4,4,0.576255198,1
213,9.083333333,4,7,4,5,0.57127854,0.875
125,21,0,1,7,2,0.575312879,0.75
1646,26.58730159,2,5,15,1,0.580878033,0.913669065
296,17.41176471,0,12,2,1,0.573635484,0.75
455,16.42857143,0,19,6,4,0.578407418,0.909090909
234,20,0,16,5,5,0.573968536,0.888888889
199,28.71428571,0,10,4,4,0.574432076,1
218,8.88,0,2,2,5,0.574788441,0.833333333
248,19.38461538,1,8,7,4,0.577314644,1
108,12.66666667,0,7,8,1,0.575432341,1
53,10.6,0,4,4,5,0.565425206,0.875
76,9.75,0,5,3,5,0.569613483,1
172,13,2,13,4,5,0.570421375,0.846153846
124,11.36363636,1,4,6,5,0.577016918,0.8
170,12.28571429,4,3,6,4,0.57248821,0.970873786
48,12,6,0,4,5,0.578179576,1
150,10.92857143,0,1,6,1,0.580262552,0.636363636
14,7,0,2,4,1,0.569705679,0.3
50,10,0,1,7,3,0.572662351,0.5
115,23.4,1,4,5,5,0.573157947,0.7
39,5.571428571,4,0,8,1,0.570448238,0.285714286
235,33.57142857,0,14,5,4,0.570170942,0.833333333
110,10.18181818,1,4,1,1,0.572405241,0.727272727
152,14.09090909,0,3,2,5,0.575806004,1
216,20.09090909,0,0,9,3,0.580976442,0.888888889
80,13.33333333,0,6,9,5,0.573686061,1
81,10.125,3,1,8,2,0.574725635,0.4375
243,16.46666667,0,9,5,5,0.576313296,1
19,10,1,2,3,5,0.574168023,0.75
241,10.65217391,0,1,10,5,0.580659225,0.857142857
155,14.27272727,0,1,7,4,0.576964637,0.666666667
88,11.875,1,0,3,5,0.580193304,0.6
478,20.125,0,20,6,2,0.575209662,0.6
324,17.42105263,1,1,4,4,0.577272959,0.956521739
625,16.84210526,10,6,1,5,0.576529855,0.64
116,14.625,0,5,11,5,0.571090608,0.714285714
20,6.666666667,0,1,6,1,0.567939898,0.166666667
201,25.25,1,0,8,5,0.579756582,0.818181818
125,12.6,0,125,12,5,0.540791689,0.5
52,7.428571429,1,1,12,5,0.575260117,0.7
197,33.33333333,1,2,7,5,0.581907629,0.918918919
564,22.88,0,17,6,1,0.57593549,0.092592593
137,17.125,0,5,5,5,0.569320294,0.833333333
79,19.75,1,1,9,4,0.580580377,0.666666667
135,34.25,1,2,3,2,0.573055625,0.142857143
29,10.33333333,0,0,4,5,0.571048518,0.176470588
177,22.125,0,4,4,5,0.574932019,0.705882353
52,10.4,0,3,2,1,0.563705883,0.2
143,14.4,0,5,2,5,0.573954435,0.8
37,7.4,1,0,5,4,0.57668719,0.727272727
65,11.33333333,0,2,2,1,0.57839148,0.186046512
155,15.5,0,12,3,1,0.575637944,0.363636364
47,9.6,0,1,2,1,0.573685198,0.194444444
47,15.66666667,0,5,2,5,0.567406174,0.666666667
42,14.33333333,2,3,2,1,0.572985649,0.416666667
532,19.32142857,1,17,5,3,0.575444082,0.6
78,9.875,0,5,4,5,0.572676126,0.7
39,8.6,0,0,1,3,0.574387606,0.666666667
168,17.2,1,1,5,3,0.573099108,0.2
30,10,0,0,2,4,0.571319601,0.2
75,6.25,2,7,2,5,0.568423581,0.428571429
35,17.5,3,2,2,4,0.570360953,0.666666667
111,8.357142857,0,8,3,1,0.567105432,0.571428571
438,22.2,0,17,8,2,0.575978948,0.55
108,11.1,4,1,3,5,0.57272166,0.8125
176,14.75,0,8,5,5,0.57632005,0.923076923
81,16.4,0,10,3,5,0.565697806,0.857142857
61,15.5,0,6,1,1,0.572414697,0.375
143,8.666666667,2,6,6,2,0.56821721,0.357142857
253,23,0,253,5,4,0.539158265,0.782608696
180,15.33333333,0,10,8,3,0.575275696,0.928571429
129,25.8,0,3,4,5,0.576298996,0.142857143
187,19,0,6,3,4,0.575441195,0.928571429
122,11.27272727,0,6,1,2,0.572433272,0
71,23.66666667,0,1,5,4,0.576098152,0.818181818
22,22,0,2,2,4,0.571758252,0.625
178,14,0,0,4,5,0.576130961,0.727272727
195,24.625,1,4,8,5,0.578019093,0.857142857
155,17.22222222,1,2,6,5,0.574318552,0.882352941
19,9.5,0,2,4,1,0.56170123,0
95,9.8,1,3,2,5,0.577701747,1
255,25.9,0,3,10,5,0.581823265,0.2
495,19.5,12,19,6,4,0.578955894,0.571428571
105,10.6,1,7,3,1,0.564143196,0.111111111
189,12.66666667,0,4,4,4,0.580673651,0.625
582,22.73076923,3,8,3,4,0.579598799,0.5
49,25,0,5,7,5,0.569802326,0.6
83,13.83333333,0,1,5,3,0.570843888,0.777777778
60,15,0,1,8,2,0.571861368,0.428571429
244,17.78571429,1,4,8,5,0.577644092,0.4
24,8.333333333,0,0,3,5,0.577120552,0.25
270,15.94117647,3,27,8,3,0.574782816,0.5
221,15.85714286,3,12,3,4,0.57449797,0.25
301,13.90909091,2,7,1,5,0.576100241,0.571428571
524,22,3,8,3,4,0.577029241,0.857142857
70,23.66666667,1,2,3,5,0.575751193,0.4
414,11.80555556,2,24,10,4,0.576178617,0.538461538
277,17.5625,8,8,6,4,0.576196125,0.8
138,20.14285714,2,0,7,4,0.577669934,0.8
75,12.83333333,0,2,10,3,0.576207197,0
86,12.28571429,0,3,7,2,0.566511432,0.055555556
32,8,0,2,4,5,0.563986557,0.6
20,6.666666667,0,1,3,1,0.573381966,0.2
92,9.3,1,8,5,5,0.574250563,0.666666667
168,15.45454545,1,8,7,1,0.570958472,0.125
80,13.33333333,2,3,8,1,0.573099813,0.72
174,10.16666667,4,7,6,4,0.578851726,0.8
179,12.78571429,0,1,2,5,0.583072853,0.857142857
787,17.54347826,3,8,4,5,0.576364231,0.74137931
25,12,0,2,4,5,0.575495198,0.5
216,17.07692308,0,7,4,4,0.578214147,0.777777778
149,11.84615385,2,1,6,2,0.575486073,0.222222222
233,15.53333333,2,2,2,5,0.579266881,0.75
406,16,0,10,17,2,0.572676178,0
29,10,0,1,3,1,0.57536409,0.166666667
128,18.57142857,4,2,7,3,0.577325651,0.666666667
29,14.5,2,0,3,5,0.5730347,0.125
681,18.59459459,2,26,11,4,0.577565332,0.8
1209,14.95238095,9,72,13,5,0.577559426,0.714285714
218,18.66666667,2,15,2,3,0.574814768,0.6
226,15.06666667,1,11,4,4,0.572843463,0.714285714
144,13.09090909,2,4,6,3,0.576173099,0.777777778
112,28,0,2,4,1,0.577277732,0.5625
33,8.25,0,1,7,4,0.578358839,0.846153846
438,20.59090909,6,48,5,5,0.576347964,0.966101695
162,27,0,18,11,5,0.575698892,0.714285714
117,9.307692308,0,5,7,3,0.574257537,0.142857143
74,15.6,0,0,4,5,0.576512498,0.714285714
49,12.25,0,2,1,3,0.569839309,0.2
97,20,0,1,3,5,0.57638705,0.833333333
125,21.16666667,0,4,4,5,0.572045762,0.925925926
106,21.4,1,6,5,5,0.571111409,0.926829268
434,22,1,6,1,2,0.577679848,0.416666667
70,12.5,0,0,2,5,0.574584136,0.857142857
435,19.90909091,0,10,2,2,0.574693608,0.5
184,18.4,0,6,7,5,0.578999918,0.888888889
67,22.33333333,0,3,10,2,0.566680258,0.227272727
448,14.61290323,2,2,3,5,0.5767363,0.857142857
212,17.75,0,10,3,4,0.572883464,0.823529412
329,25.69230769,1,3,6,4,0.577690632,0.944444444
381,15.52,2,4,6,4,0.576941316,0.9375
41,13.66666667,3,2,3,4,0.568748058,0.2
23,5.75,0,2,1,2,0.566317763,0.181818182
98,24.75,0,0,2,4,0.576650035,0.666666667
99,16.5,0,0,5,5,0.579281434,0.75
206,17.16666667,0,4,4,1,0.574026227,0.375
33,16.5,0,1,5,5,0.578337517,0.333333333
173,22,0,4,5,4,0.578272721,0.6
423,15.32142857,1,4,4,5,0.578174602,0.833333333
345,15.86363636,0,6,3,5,0.574492711,0.75
25,8.333333333,0,5,1,5,0.561538236,0
165,16.6,4,7,1,4,0.576668926,0.833333333
87,17.6,0,1,7,2,0.576682504,0.2
60,30,0,5,3,1,0.566256726,0
22,7.333333333,0,1,12,1,0.570204162,0
74,12.66666667,1,2,10,1,0.577919976,0.375
154,17.11111111,1,2,3,5,0.580120396,0.714285714
67,16.75,2,6,5,1,0.569600844,0.227272727
212,19.72727273,1,1,4,4,0.578757926,0.875
76,13,0,0,4,3,0.579055376,0.375
47,15.66666667,0,1,3,3,0.574616499,0
530,23.2173913,0,16,13,3,0.575109567,0.8
199,28.71428571,0,1,4,4,0.578634243,0.333333333
62,20.66666667,0,0,9,3,0.571351634,0.6
195,13.46666667,0,8,7,4,0.570740732,0.820895522
106,11.77777778,1,1,10,5,0.577253991,1
28,28,0,11,6,4,0.558377559,0.285714286
344,15.77272727,1,5,6,3,0.577138181,0.714285714
36,12.33333333,6,1,7,5,0.572883088,0.8
72,14.6,0,2,7,5,0.576653286,1
484,18.25925926,1,10,5,5,0.577202701,0.833333333
317,24.76923077,1,2,6,5,0.580458893,0.978723404
22,22,0,0,1,1,0.571549815,0
287,14.8,3,11,10,3,0.575875092,0.625
542,13.63414634,2,11,5,4,0.575771418,0.666666667
101,25,0,11,4,5,0.578536462,0.948717949
22,10.5,5,2,3,1,0.573568131,0
165,23.57142857,0,3,3,5,0.576350227,1
81,13.66666667,6,23,3,4,0.571419294,0.5
104,52.5,0,7,14,1,0.570644846,0
28,7.25,1,4,2,5,0.562197723,0.2
210,21.3,0,3,11,5,0.575866101,1
109,12.11111111,1,2,2,5,0.57271988,0.666666667
141,14.2,0,5,6,4,0.574372157,1
92,15.33333333,3,2,7,4,0.577971511,1
100,10.2,2,1,3,2,0.576261396,0.125
193,13.78571429,2,12,4,1,0.568289225,0.4
601,21.71428571,0,11,4,3,0.575229743,1
67,13.4,0,3,2,1,0.571367839,0.24
36,36,0,1,3,2,0.572827829,0.2
319,20.3125,0,10,8,4,0.576573076,1
83,12.42857143,1,1,1,1,0.57372484,0.076923077
89,11.375,1,4,7,1,0.575527554,0.375
213,13.375,7,3,8,5,0.5747244,1
27,27,0,1,1,4,0.577286172,0.6
135,9.333333333,0,4,6,5,0.572800554,0.5
82,13.66666667,0,3,3,1,0.568449417,0.2
136,17.125,0,0,6,5,0.577292777,0.666666667
194,21.55555556,0,2,5,4,0.579361636,0.833333333
495,15.59375,2,9,4,1,0.57490927,0.384615385
183,20.33333333,0,1,2,5,0.579987131,0.571428571
244,18.28571429,2,4,2,5,0.578005384,0.857142857
249,31.125,3,11,2,1,0.571926949,0.375
53,9.166666667,2,7,3,5,0.571603952,0.333333333
35,9.5,0,2,5,4,0.579356281,0.875
370,18,0,3,4,4,0.578789325,0.9
119,12,1,2,3,5,0.574240768,0.8
183,17.18181818,11,11,5,1,0.570875566,0.785714286
223,13.875,3,34,5,4,0.574383511,0.4
253,19.53846154,4,4,10,5,0.576702597,0.636363636
61,10.33333333,0,4,3,1,0.568099449,0.352941176
496,13.42105263,16,24,9,5,0.573034233,0.87012987
733,17.5952381,0,12,7,5,0.576224559,0.8
366,9.894736842,6,22,4,1,0.570153935,0.333333333
204,16,0,4,12,3,0.576920068,0.75
412,20.95,5,13,12,2,0.57364406,0.333333333
21,10.5,1,0,9,1,0.574885675,0.384615385
150,15,0,1,5,5,0.576998353,0.076923077
39,13,0,0,11,1,0.564938289,0.2
74,12.33333333,0,4,2,5,0.57583582,0.636363636
44,11,0,4,1,1,0.572610792,0.285714286
43,10.75,2,43,4,1,0.545036217,0.419354839
340,13.38461538,0,6,6,5,0.57606525,0.785714286
207,13.1875,2,3,7,3,0.574816315,0.777777778
114,16.28571429,1,4,6,3,0.578471142,0.6
509,19.76923077,2,6,13,4,0.579192712,0.75
296,18.6875,0,2,11,2,0.579386672,0.555555556
403,25.625,1,6,10,4,0.576288761,0.833333333
71,10.28571429,2,8,5,5,0.56757682,0.8
305,23.69230769,0,3,6,4,0.573968944,0.647058824
52,17.33333333,0,1,2,4,0.578655487,0.4
223,28.125,1,10,2,5,0.575730009,0.777777778
407,12.48484848,3,17,8,5,0.571223842,0.555555556
68,10.14285714,3,3,8,2,0.568008308,0.444444444
178,22.625,0,3,6,1,0.57299626,0.230769231
130,21.83333333,0,2,6,1,0.578153052,0.294117647
203,20.4,1,7,11,5,0.571152919,0.833333333
157,17.77777778,1,6,9,2,0.569914393,0.333333333
107,9.909090909,0,5,1,2,0.564202847,0.272727273
1518,18.96341463,49,28,6,5,0.576754382,0.625
39,9.75,2,3,4,1,0.573979987,0.368421053
40,13.66666667,0,0,5,5,0.580772358,0.4
74,18.75,2,9,2,1,0.574872295,0.111111111
84,21,0,4,6,2,0.572943527,0
78,9.75,3,2,3,1,0.567983609,0.416666667
79,11.85714286,0,1,3,5,0.574736875,0.6
180,15.33333333,3,2,3,5,0.573526982,0.625
133,27,0,1,10,3,0.577070227,0.5
147,14.7,2,11,6,5,0.57267456,0.6
135,16.875,1,4,4,4,0.580719208,0.666666667
79,15.8,0,0,9,1,0.580174841,0.333333333
203,14.5,0,3,9,4,0.58074681,0.444444444
76,15.2,0,7,4,2,0.573299432,0.2
484,28.76470588,0,1,2,5,0.579287751,0.869565217
153,15.4,0,0,7,5,0.579293878,0.5
203,22.88888889,1,2,2,5,0.576652081,0.666666667
113,16.14285714,0,3,9,1,0.570511636,0.357142857
56,7.111111111,0,0,1,5,0.573969457,0.2
311,22.28571429,0,7,4,3,0.579069964,0.5
304,15.25,0,4,5,5,0.576229945,0.6
220,10.66666667,2,5,8,5,0.57443875,0.777777778
106,35.33333333,0,1,11,3,0.578825172,0.2
43,9.4,0,1,2,2,0.57081021,0.333333333
269,14.42105263,0,10,3,3,0.573211044,0.333333333
168,14.25,0,4,4,5,0.578898677,0.666666667
803,20.74358974,3,17,13,1,0.577290497,0.571428571
89,9.2,0,0,7,4,0.581146913,0.545454545
145,16.11111111,0,1,5,5,0.57863189,0.846153846
115,11.7,2,3,5,3,0.575884536,0.4
68,17,0,3,5,2,0.571264295,0.4
47,6.714285714,2,4,7,1,0.567496303,0
1169,24.44897959,2,61,22,3,0.579514134,0.803571429
102,14.57142857,1,1,7,5,0.580333587,0.888888889
41,20.5,0,4,5,1,0.569502329,0
167,24.14285714,2,1,11,4,0.577503123,0.666666667
76,19.5,0,4,10,3,0.580590289,0.818181818
17,8.5,0,2,3,5,0.575650517,0
22,5.75,0,4,2,5,0.567890969,0
107,13.375,0,8,11,5,0.576945906,0.882352941
135,19.57142857,0,10,4,2,0.577811592,0.2
23,12,0,0,2,3,0.575337077,0
24,24,0,1,2,3,0.565088639,0.181818182
25,25,0,25,6,5,0.535801645,0.111111111
46,11.75,2,2,9,5,0.576441724,0.8
53,13.25,0,5,7,4,0.573689164,0.5
12,4.333333333,0,0,4,5,0.57423039,0.7
41,10.25,0,41,4,3,0.540300559,0.214285714
152,21.71428571,0,4,6,2,0.580503196,0.815789474
14,7,0,0,2,4,0.573256525,0.2
62,15.75,2,1,3,1,0.569025026,0
61,15.25,0,6,4,2,0.566236051,0
116,14.5,0,6,5,3,0.576623836,0.818181818
55,18,0,7,3,4,0.575756946,0.25
85,12.42857143,0,2,6,3,0.574416714,0.4
598,16.80555556,1,17,6,2,0.574471223,0.4
193,15,1,2,4,4,0.578696742,0.857142857
256,20.07692308,1,2,6,4,0.578101817,1
163,16.4,2,11,2,2,0.573965097,0.307692308
383,29.61538462,1,6,3,3,0.578348039,0.285714286
266,16.875,0,1,4,5,0.57875568,0.888888889
157,15.8,1,4,5,5,0.579379017,0.833333333
123,17.85714286,1,7,4,5,0.572955044,0.8
187,12.86666667,4,5,9,5,0.576681017,0.7
211,12.64705882,2,1,5,3,0.573001439,0.666666667
413,21.78947368,0,4,3,4,0.581091955,0.933333333
53,8.428571429,0,0,1,2,0.574915776,0.2
177,20,0,3,10,5,0.578081076,0.8
134,22.33333333,0,4,6,5,0.582492555,0.833333333
259,32.625,5,15,7,5,0.579365522,0.6
135,16.875,0,0,8,5,0.578743055,0.869565217
160,11.85714286,0,16,3,4,0.576480435,1
507,19.18518519,0,17,3,4,0.578824717,0.80952381
77,19.25,0,4,2,3,0.565913224,0.157894737
48,16,0,0,2,2,0.58038014,0.142857143
47,8,0,1,7,5,0.567299628,1
211,12.52941176,0,8,5,3,0.577415995,0.363636364
252,19.38461538,0,5,4,5,0.577884164,0.833333333
425,16.57692308,1,5,6,3,0.577685808,0.3
72,18,1,3,3,2,0.570009935,0
155,19.375,0,5,9,3,0.574090242,0.6
107,9.333333333,0,4,4,5,0.57881434,0.333333333
231,17.84615385,0,8,4,5,0.576768165,1
104,17.33333333,0,5,8,1,0.576502573,0.133333333
185,23.125,0,3,4,5,0.580871759,1
2,2,0,0,1,5,0.570314522,0
24,8,0,0,3,1,0.573293971,0
29,7.5,0,2,3,5,0.569512752,0.2
23,11.5,0,1,3,3,0.569065152,0.166666667
105,13.125,2,11,7,5,0.570696514,0.181818182
151,12.66666667,0,9,11,1,0.566900062,0.040816327
285,18.375,0,3,7,5,0.581895243,1
777,19.95,1,22,19,4,0.578858481,1
57,14.5,0,6,4,2,0.568210615,0.952380952
53,13.5,0,3,4,5,0.570381921,0.818181818
197,24.625,0,9,2,5,0.576572701,0.875
78,26,0,5,4,1,0.572521059,0.892857143
56,19,0,1,3,5,0.573353213,0.666666667
126,12.8,1,8,4,5,0.576212885,0.888888889
261,8.933333333,7,13,7,5,0.572969468,1
325,23.42857143,1,9,5,5,0.57453998,1
383,16.86956522,0,19,7,5,0.574627446,0.75
117,23.4,0,4,6,1,0.575015647,0.769230769
48,16,0,0,3,4,0.578429671,0.666666667
279,14.3,7,13,10,1,0.573539018,0.904761905
223,18.66666667,1,0,9,5,0.580318209,1
155,22.71428571,0,4,6,5,0.577608135,0.5
56,14,0,0,3,3,0.577080895,0.75
44,9.6,0,0,4,2,0.579328187,0.2
170,17.4,3,7,9,5,0.574762332,1
544,18.96551724,0,7,6,4,0.578749702,0.807692308
